ibex_sentence_key	expe_sentence_key	sentence_key	dossier-brat	texte	wh-in-situ-final	texte_expe	OK_Expe_perception	num_syll_OK_Expe_perception	The Voice Contest	nombre-de-mots	type-de-phrase	wh-type	pos-wh	func-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	neg	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	bad-prosodie	dislocation-droite	presence-eske	attention-dernier-mot	fin-partie-enlever	OK_SynCart	filename	locuteur	texte_turn_brut	spk_id	spk_age	spk_sex	segmented_OK	nombre_syll	nombre_mots_praat	brat_startT	brat_endT	dur_raw	dur_globale	Hz_min_global	Hz_max_global	Hz_mean_global	Hz_STD_global	st_min_global	st_max_global	st_mean_global	st_STD_global	w0_et	w0_startT	w0_endT	w0_n_syll	s0_et	s0_startT	s0_endT	V0_et	V0_startT	V0_endT	V0_midtime	V0_Hz_mid	V0_Hz_mean	V0_Hz_median	V0_st_STD	V0_st_mid	V0_st_mean	V0_st_median	s1_et	s1_startT	s1_endT	V1_word	V1_accented	V1_et	V1_startT	V1_endT	V1_midtime	V1_Hz_mid	V1_Hz_mean	V1_Hz_median	V1_st_STD	V1_st_mid	V1_st_mean	V1_st_median	diff_Hz_mid	diff_st_mid	diff_Hz_mean	diff_st_mean	diff_time	slope	final_intonation	PA_wh_Hz	PA_wh_st	PA_fin_Hz	PA_fin_st	dist_syll_wh_end	dist_time_wh_end
NO-000-we-0-F-WE2_A012_695	000-we-0-WE2_A012_695	WE2_A012_695	whisf-eslo2	d'accord et comment ça se passe le mercredi ? 			Y	?	3	8	wh-ex-situ	comment	ex-situ	autre	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk1	d'accord et comment ça se passe le mercredi ?	ch_PP6	NOAGE	F	YES	12	8	0.125	1.625	2.056	1.5	149.25724766345	408.056562913176	240.3447385824	47.5811626578668	6.9410414848235	24.3455982740276	14.8620042497323	3.30956700874066	mercredi	1.095	1.625	3	di	1.545	1.625	i	1.575	1.625	1.6	309.239819357706	311.718332346612	305.653307901177	1.30802961117469	19.5420236835389	19.6432734961795	19.3427541672537	k\rc\sw	1.225	1.545	mercredi	NO	\sw	1.505	1.545	1.525	388.002533964899	378.956216871662	385.987837215433	1.3111945824483	23.4672110511742	23.0277338049161	23.3821508790051	-78.7627146071932	-3.92518736763537	-67.2378845250492	-3.38446030873665	0.075	-52.3358315684714	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A012_866	000-we-0-WE2_A012_866	WE2_A012_866	whisf-eslo2	OK et donc qui quel est ton employeur ? 			NO	6	4	8	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	NO	NO	0	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	OK et donc qui	4	0	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk1	OK et donc qui quel est ton employeur ?	ch_PP6	NOAGE	F	YES	11	8	0.095	2.135	2.48	2.04	165.310142695061	407.979451137732	229.537019612598	40.7299926830615	8.72234635053025	24.3677278401607	14.1582159563491	2.69893692098093	employeur	1.215	2.135	3	j\oe\rc	1.555	2.135	\oe	1.945	2.005	1.975	NA	NA	NA	NA	NA	NA	NA	plwa	1.375	1.555	employeur	NO	a	1.505	1.555	1.53	203.848570727483	205.252659944555	203.848570727483	0.382561413668976	12.3299740978645	12.4454210648285	12.3299740978645	NA	NA	NA	NA	0.445	NA	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A030_36	000-we-0-WE2_A030_36	WE2_A030_36	whisf-eslo2	donc je vais commencer en vous en vous demandant depuis combien de temps vous habitez Orléans ? 			NO	12	3	16	wh-ex-situ	combien	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	partitif	NO	0	1	flechi	lexical	YES	NO	donc je vais commencer en vous en vous demandant	9	0	NO	NO	NO	NO	NO	YES	WE2_A030.xml	spk1	donc je vais commencer en vous en vous demandant depuis combien de temps vous habitez Orléans ?	ch_NS3	NOAGE	F	YES	27	17	0.035	3.505	4.719	3.47	170.943492471152	492.905942119695	213.149998659245	60.0928487806859	9.28584658457132	27.6556270623007	12.6522704529258	3.57022831281995	orléans	3.165	3.505	3	a\~^	3.445	3.505	a\~^	3.445	3.505	3.475	179.27343797097	182.670780158498	181.359013991389	0.660597381614554	10.1056703541332	10.4203304436185	10.304768080364	le	3.305	3.445	orléans	NO	e	3.335	3.445	3.39	171.522732777107	173.809914567542	172.606859808272	0.275146884908413	9.34078196232742	9.56812808857591	9.4498776215754	7.75070519386381	0.764888391805769	8.86086559095645	0.852202355042593	0.085	8.99868696242077	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A058_291	000-we-0-WE2_A058_291	WE2_A058_291	whisf-eslo2	comment vous vous trouvez à Ormes ? 			Y	8	4	6	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A058.xml	spk1	comment vous vous trouvez à Ormes ?	ch_MP10	NOAGE	F	YES	8	6	0	1.325	1.7	1.325	154.212408820007	244.164909596116	184.655864550935	22.6164932869464	7.49904425498929	15.4545934189808	10.4982131593123	2.01145566505615	ormes	0.945	1.325	1	\ct\rcm	0.945	1.325	\ct	0.945	1.125	1.035	156.234656467941	162.541884563751	156.970866003256	1.03800767167864	7.7245741461315	8.37982953742947	7.80595297011354	a	0.845	0.945	à	YES	a	0.845	0.945	0.895	167.401187277742	168.549161406052	167.401187277742	0.710264987292623	8.91971712129967	9.02486803857953	8.91971712129967	-11.1665308098012	-1.19514297516817	-6.00727684230077	-0.645038501150056	0.14	-8.53673553691548	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A063_6308	000-we-0-WE2_A063_6308	WE2_A063_6308	whisf-eslo2	hm et c- donc comment euh hm comment vous aimez occuper votre temps quand vous ne travaillez pas ? 			?	?	0	18	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	hm et c- donc comment euh hm	7	0	NO	NO	NO	NO	NO	YES	WE2_A063.xml	spk2	hm et c- donc comment euh hm comment vous aimez occuper votre temps quand vous ne travaillez pas ?	ch_MP10	NOAGE	F	YES	19	12	3.245	7.505	8.135	4.26	143.04395070759	236.993591272419	183.126230425013	22.3708066760442	6.19780290845766	14.9382976451765	10.3481539673742	2.0802003285435	pas	7.315	7.505	1	pa	7.315	7.505	a	7.405	7.505	7.455	NA	NA	NA	NA	NA	NA	NA	je	7.115	7.315	travaillez	YES	e	7.255	7.315	7.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A077_1193	000-we-0-WE2_A077_1193	WE2_A077_1193	whisf-eslo2	alors euh quel est votre métier ? 			Y	6	3	6	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	NO	NO	0	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	1	NO	NO	NO	NO	NO	YES	WE2_A077.xml	spk1	alors euh quel est votre métier ?	ch_MP10	NOAGE	F	YES	9	7	0.035	3.615	3.635	3.58	99.6192826814054	305.250630685597	201.118139104592	45.1941037151467	-0.066004966168018	19.3201068483997	11.6413322998937	4.04593116245293	métier	2.855	3.615	2	tje	3.255	3.615	e	3.515	3.615	3.565	223.703175920048	218.041610161704	219.852146475585	0.517451355451266	13.9389384293661	13.4887622326019	13.6364620605733	me	2.855	3.255	métier	NO	e	3.115	3.255	3.185	215.634145120323	213.195048490173	215.108116734719	0.329033122994381	13.3030003453863	13.1032022705004	13.2607400139728	8.06903079972494	0.635938083979763	4.84656167153071	0.385559962101477	0.38	1.67352127363096	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A008_1608	000-we-0-WE2_A008_1608	WE2_A008_1608	whisf-eslo2	travail quel est votre métier actuel ? 			NO	7	4	6	wh-ex-situ	quel	ex-situ	sujet	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	travail	1	0	NO	NO	NO	NO	NO	YES	WE2_A008.xml	spk1	travail quel est votre métier actuel ?	ch_GC4	NOAGE	M	YES	10	6	0	1.685	2.199	1.685	83.0314178139452	123.23381189197	107.541517769668	7.41984771482268	-3.23443191447842	3.61693086355693	1.21673449981255	1.22286949068656	actuel	1.355	1.685	3	\epl	1.505	1.685	\ep	1.505	1.615	1.56	102.222294890668	101.438587488095	101.652766920211	0.222358887402271	0.380518549802313	0.246072125246028	0.283793818914558	ty	1.415	1.505	actuel	NO	y	1.475	1.505	1.49	105.213107325829	105.624940181753	104.927164256387	NA	0.878942313450946	0.943875953741222	0.832658651438503	-2.99081243516071	-0.498423763648633	-4.1863526936576	-0.697803828495194	0.07	-7.12033948069473	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A008_6664	000-we-0-WE2_A008_6664	WE2_A008_6664	whisf-eslo2	c'était entre Orléans et Tours quelle ville représente la région Centre ? 			NO	9	3	11	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	NO	NO	0	NO	NO	0	lexical-restriction	NO	NO	0	1	flechi	lexical	YES	NO	c'était entre Orléans et Tours	5	0	NO	NO	NO	NO	NO	YES	WE2_A008.xml	spk1	c'était entre Orléans et Tours quelle ville représente la région Centre ?	ch_GC4	NOAGE	M	YES	17	11	0.035	2.865	3.14	2.83	99.8828316991098	140.919486137397	112.250294284634	10.8132882534726	-0.020132493908465	5.93898006111124	1.92554833146876	1.59314778419253	centre	2.575	2.865	1	sa\~^t\rc	2.575	2.865	a\~^	2.695	2.795	2.745	NA	114.405813598824	114.106992802521	0.445829759632361	NA	2.32609000726866	2.2846464817159	\zhjo\~^	2.425	2.575	région	YES	o\~^	2.495	2.575	2.535	107.95933424574	107.578254708976	107.927625005856	0.173817388661173	1.32584911282656	1.26394961291788	1.32077018788024	NA	NA	6.82755888984885	1.06214039435078	0.21	NA	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A021_4160	000-we-0-WE2_A021_4160	WE2_A021_4160	whisf-eslo2	et quels sont les avantages que tu y trouves ? 			NO	10	3	9	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	subj-clitic	NO	1	NO	relative	1	NO	NO	NO	0	2	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A021.xml	spk2	et quels sont les avantages que tu y trouves ?	ch_BH8	NOAGE	M	YES	11	9	0.415	2.085	4.059	1.67	29.0698997860059	427.1560997416	138.287769375793	79.4135661418941	-16.052629957982	25.145568559575	3.81776523408127	7.13931517737786	trouves	1.845	2.085	1	t\rcuv	1.845	2.085	u	1.985	2.045	2.015	99.6363345315567	100.174509242792	99.6661607627894	0.30051599354719	-0.063084457256039	0.028255833851434	-0.057903540335696	i	1.795	1.845	y	YES	i	1.795	1.845	1.82	101.483148306363	101.019775631421	101.689642922041	0.4479032611345	0.254397935388171	0.171803059052032	0.290072980326136	-1.84681377480626	-0.31748239264421	-0.845266388628104	-0.143547225200598	0.195	-1.62811483407287	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A035_57	000-we-0-WE2_A035_57	WE2_A035_57	whisf-eslo2	première question c'est autour d'Orléans euh depuis combien de temps tu habites à Orléans ? 			N	13	?	14	wh-ex-situ	combien	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	partitif	NO	0	1	flechi	lexical	YES	NO	première question c'est autour d'Orléans euh	6	0	NO	NO	NO	NO	NO	YES	WE2_A035.xml	spk1	première question c'est autour d'Orléans euh depuis combien de temps tu habites à Orléans ?	ch_GC4	NOAGE	M	YES	24	14	0	2.725	3.46	2.725	85.0924303476127	135.31034524714	104.09441309874	10.9015731728997	-2.79475522150677	5.23533183602474	0.605036313022828	1.74728144872176	orléans	2.445	2.725	3	a\~^	2.635	2.725	a\~^	2.635	2.725	2.68	118.512116737743	116.242423697467	118.512116737743	2.59701657493574	2.92385329355733	2.44972290203379	2.92385329355733	le	2.555	2.635	orléans	NO	e	2.585	2.635	2.61	89.881895613686	90.3269135847443	90.0421870644389	0.246418242031986	-1.84678231291241	-1.76244668433408	-1.81592394687697	28.6302211240566	4.77063560646974	25.9155101127223	4.21216958636787	0.07	68.1519372352821	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A052_7243	000-we-0-WE2_A052_7243	WE2_A052_7243	whisf-eslo2	combien vous dépensez en presse par semaine ? 			NO	11	4	7	wh-ex-situ	combien	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A052.xml	spk2	combien vous dépensez en presse par semaine ?	LD54	NOAGE	M	YES	11	7	0	1.695	2.713	1.695	81.9097932393811	130.553890577409	104.154940449531	10.5087654654147	-3.45174248170483	4.61578572537226	0.617980112223076	1.74262468228025	semaine	1.265	1.695	2	m\epn	1.395	1.695	\ep	1.455	1.575	1.515	93.2480740807818	92.2502774306795	91.9725603924602	0.236114873808392	-1.21072017829923	-1.39788486983054	-1.44871437707719	s\sw	1.265	1.395	semaine	NO	\sw	1.355	1.395	1.375	82.8130188581925	83.5954458744621	82.878983633045	0.441613781398975	-3.26489068155038	-3.10535153780855	-3.25106140687548	10.4350552225893	2.05417050325115	8.65483155621733	1.70746666797801	0.14	14.6726464517939	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-M-WE2_A072_3091	000-we-0-WE2_A072_3091	WE2_A072_3091	whisf-eslo2	euh donc je vais peut-être commencer par vous madame alors euh quel est votre métier actuel ? 			?	?	2	16	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	NO	NO	0	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	euh donc je vais peut-être commencer par vous madame alors euh	11	2	NO	NO	NO	NO	NO	YES	WE2_A072.xml	spk1	euh donc je vais peut-être commencer par vous madame alors euh quel est votre métier actuel ?	ch_LA11	NOAGE	M	YES	24	16	0.075	4.645	5.37	4.57	43.3322773234333	165.32632044864	99.1791231739565	26.2151462971192	-13.6294734387001	8.70410979445597	-0.875429538647272	5.31552072693164	actuel	4.275	4.645	3	\epl	4.455	4.645	\ep	4.455	4.575	4.515	129.716291967031	128.428692225269	128.812834907191	0.35060143114726	4.50421092423732	4.32855874728188	4.38331620848756	ty	4.375	4.455	actuel	NO	y	4.405	4.455	4.43	122.715775596912	122.97003935252	123.166228283192	0.270231589776155	3.54357566030529	3.57827327312405	3.60728074439192	7.000516370119	0.960635263932025	5.45865287274842	0.750285474157824	0.085	11.3015913403768	rising	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A012_164	000-we-1-WE2_A012_164	WE2_A012_164	whisf-eslo2-yn	qu'est-ce que tu penses du quartier où tu habites ? 			?	?	?	9	wh-ex-situ	que-qu	ex-situ	objet	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	1	1	NON	NON	NO	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A012.xml	spk1	qu'est-ce que tu penses du quartier où tu habites ?	ch_PP6	NOAGE	F	YES	12	11	0.565	2.33204291919044	2.419	1.76704291919044	172.118215162196	432.024318404605	238.989167189241	43.4095410160963	9.40083206543709	25.5981838683044	14.8248614711445	2.95211218355038	habites	1.91030791669776	2.33204291919044	2	bit	1.955	2.33204291919044	i	2.005	2.075	2.04	180.182748898561	178.383643613663	177.615622045745	0.386753186354068	10.1913873932438	10.0161022964189	9.94510174084714	a	1.91030791669776	1.955	habites	NO	a	1.91030791669776	1.955	1.93265395834888	190.759187120888	194.714719277442	189.732399068302	1.08002832892356	11.1799360565135	11.5097223181875	11.087592685893	-10.5764382223274	-0.988548663269674	-16.3310756637789	-1.49362002176859	0.107346041651121	-9.20899036484734	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A012_2266	000-we-1-WE2_A012_2266	WE2_A012_2266	whisf-eslo2-yn	qu'est-ce que tu fais comme sport ? 			?	?	?	6	wh-ex-situ	que-qu	ex-situ	objet	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	partitif	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A012.xml	spk1	qu'est-ce que tu fais comme sport ?	ch_PP6	NOAGE	F	YES	8	9	0.065	1.355	1.459	1.29	157.217178207498	256.024684088954	222.525876272228	23.7015977097629	7.83310633335498	16.2804351983652	13.7419433562172	1.96440810672573	sport	0.785	1.355	1	sp\ct\rc	0.785	1.355	\ct	1.015	1.255	1.135	166.452385626824	202.211401674467	206.642618867699	2.84093820196006	8.82119439559445	11.9747171583004	12.5656539906914	k\ctm	0.645	0.785	comme	YES	\ct	0.695	0.735	0.715	196.642277181301	197.954413655062	193.406545565137	1.01768815539775	11.7063201716069	11.7995337021003	11.4166477559192	-30.1898915544766	-2.88512577601241	4.2569880194051	0.175183456200113	0.42	-6.86934708574383	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A012_6143	000-we-1-WE2_A012_6143	WE2_A012_6143	whisf-eslo2	et dans quels contextes est-ce que tu es confronté à l'anglais ? 			?	?	?	11	wh-ex-situ	quel	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	lexical-restriction	NO	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A012.xml	spk1	et dans quels contextes est-ce que tu es confronté à l'anglais ?	ch_PP6	NOAGE	F	YES	16	12	0.115	1.915	2.375	1.8	89.8383933417544	258.386693405703	180.908649802271	36.4390645213401	-1.67692241654269	16.4345215327243	9.87170275828498	3.82404508408649	l'anglais	1.635	1.915	2	gl\ep	1.765	1.915	\ep	1.825	1.915	1.87	244.102384920798	252.848669686053	255.050203961784	0.454229375908571	15.4475358203339	16.0545055881151	16.209375053376	la\~^	1.635	1.765	l'anglais	NO	a\~^	1.665	1.765	1.715	173.437099924154	172.842742610977	172.744739405095	0.080336008632925	9.53290444256998	9.47335258274435	9.46370132271608	70.6652849966435	5.91463137776389	80.0059270750762	6.58115300537077	0.155	38.1589121146058	rising	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A012_91	000-we-1-WE2_A012_91	WE2_A012_91	whisf-eslo2-yn	où est-ce que tu vis en ce moment ? 			?	?	?	8	wh-ex-situ	ou	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A012.xml	spk1	où est-ce que tu vis en ce moment ?	ch_PP6	NOAGE	F	YES	11	10	0.035	1.265	2.485	1.23	163.137703566089	268.971726302893	217.623964396502	32.2092573923095	8.47338659889949	17.1298513480264	13.2721344120165	2.58198940064368	moment	1.065	1.265	2	ma\~^	1.155	1.265	a\~^	1.205	1.265	1.235	165.407443433086	166.10372332455	166.795583638378	0.228191501891794	8.71187582909534	8.78376133615284	8.85680753864844	m\ct	1.065	1.155	moment	NO	\ct	1.095	1.155	1.125	179.870906124343	180.596178460777	179.554561482918	0.420636789503803	10.1634617044839	10.2289143924918	10.1329601746642	-14.4634626912567	-1.45158587538856	-14.4924551362276	-1.44515305633893	0.11	-13.1962352308051	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A022_8756	000-we-1-WE2_A022_8756	WE2_A022_8756	whisf-eslo2-yn	qu'est-ce que ça donne maintenant ? 			?	?	?	5	wh-ex-situ	que-qu	ex-situ	objet	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A022.xml	spk2	qu'est-ce que ça donne maintenant ?	ch_AC7	NOAGE	F	YES	7	7	0.035	1.055	1.082	1.02	154.064753955486	243.995862173345	191.282952244004	23.3465880562882	7.48882150421343	15.4423130015234	11.1048856271784	2.06399893146436	maintenant	0.677811742336581	1.055	2	na\~^	0.895	1.055	a\~^	0.945	1.055	1	215.644917271585	200.445470591877	206.529942796913	1.64842710438963	13.3028651459415	11.9704757658326	12.5561134989916	me\~^t	0.677811742336581	0.895	maintenant	NO	e\~^	0.720347179629161	0.865	0.79267358981458	166.683592992129	177.253546631715	176.091079937937	1.44503501206048	8.84532278850231	9.8530710251562	9.79586195907602	48.9613242794567	4.45754235743916	23.1919239601619	2.11740474067636	0.20732641018542	21.5001183566175	rising	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A025_40	000-we-1-WE2_A025_40	WE2_A025_40	whisf-eslo2	alors depuis combien de temps est-ce que tu habites à Orléans ? 			?	?	?	11	wh-ex-situ	combien	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	partitif	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A025.xml	spk1	alors depuis combien de temps est-ce que tu habites à Orléans ?	ch_PP6	NOAGE	F	YES	18	12	0.035	1.885	2.219	1.85	156.469810631011	306.555477891242	224.451424557113	36.5033066259186	7.75115569551506	19.3959295088114	13.7699947145911	2.81068122049255	orléans	1.695	1.885	3	a\~^	1.855	1.885	a\~^	1.855	1.885	1.87	NA	NA	NA	NA	NA	NA	NA	le	1.755	1.855	orléans	NO	e	1.785	1.855	1.82	158.888241633007	161.944015887502	160.850300608146	0.391337616864283	8.0146321280696	8.34233677802275	8.22862358641506	NA	NA	NA	NA	0.05	NA	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A037_55	000-we-1-WE2_A037_55	WE2_A037_55	whisf-eslo2	depuis quand est-ce que tu habites à Orléans ? 			?	?	?	8	wh-ex-situ	quand	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A037.xml	spk1	depuis quand est-ce que tu habites à Orléans ?	ch_PP6	NOAGE	F	YES	13	9	0.065	1.155	1.342	1.09	131.970080658594	274.446373809945	218.521813387407	34.7699116224428	4.81334902955315	17.4784627490044	13.2979238723314	2.93502357231451	orléans	0.915	1.155	3	a\~^	1.115	1.155	a\~^	1.115	1.155	1.135	144.314298231187	143.69121919746	144.460159488083	0.743308892318213	6.35035899525969	6.26372540459134	6.36783939405312	le	1.015	1.115	orléans	NO	e	1.055	1.115	1.085	156.902604786793	153.741437045837	155.406624632866	1.91615853114067	7.77928129406937	7.35832937823974	7.61249982697312	-12.5883065556062	-1.42892229880968	-10.0502178483772	-1.0946039736484	0.05	-28.5784459761937	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A058_1241	000-we-1-WE2_A058_1241	WE2_A058_1241	whisf-eslo2	et comment est-ce que vous vous y rendez ? 			?	?	?	8	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	1	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A058.xml	spk1	et comment est-ce que vous vous y rendez ?	ch_MP10	NOAGE	F	YES	11	9	0.055	1.435	2.04	1.38	181.924301917438	237.255339220485	204.197327409907	16.5615550534083	10.3600810396564	14.9573515036266	12.3042953471686	1.38085669522077	rendez	1.025	1.435	2	de	1.255	1.435	e	1.305	1.435	1.37	210.524292144341	208.525347783975	210.524292144341	0.981655066931827	12.887840564866	12.6970279471291	12.887840564866	\rca\~^	1.025	1.255	rendez	NO	a\~^	1.075	1.255	1.165	183.556067708713	183.688371150166	183.677208466686	0.110435426911136	10.5146325279532	10.5267902674663	10.526066628133	26.9682244356277	2.37320803691285	24.8369766338097	2.17023767966283	0.205	11.5766245703066	rising	NA	NA	NA	NA	NA	NA
NO-000-we-1-F-WE2_A069_1695	000-we-1-WE2_A069_1695	WE2_A069_1695	whisf-eslo2	alors qu'est-ce que quel est votre métier actuel ? 			?	?	?	8	wh-ex-situ	quel	ex-situ	sujet	NO	NO	NO	NO	NO	0	NO	NO	0	NO	NO	NO	1	1	flechi	lexical	YES	NO	alors qu'est-ce que	3	0	NO	NO	YES	NO	NO	YES	WE2_A069.xml	spk1	alors qu'est-ce que quel est votre métier actuel ?	ch_MP10	NOAGE	F	YES	13	9	0.035	2.745	2.955	2.71	151.480117068687	465.759675863795	226.434569290079	53.5283937683457	7.19458438482687	26.6364952967302	13.7392782700262	3.65929340246491	actuel	2.125	2.745	3	\epl	2.475	2.745	\ep	2.475	2.685	2.58	164.420791365797	162.939590513546	161.611781372538	0.757925723882744	8.60741227796871	8.43607805788695	8.31038847916977	ty	2.365	2.475	actuel	NO	y	2.435	2.475	2.455	200.511937224755	199.820817604761	198.807426927831	0.684348449052954	12.0423592106604	11.9743991465145	11.8939142768077	-36.091145858958	-3.43494693269172	-36.8812270912155	-3.5383210886275	0.125	-27.4795754615338	fall	NA	NA	NA	NA	NA	NA
NO-000-we-1-M-WE2_A019_5499	000-we-1-WE2_A019_5499	WE2_A019_5499	whisf-eslo2-yn	qu'est-ce que tu penses de la langue des jeunes ? 			?	?	?	9	wh-ex-situ	que-qu	ex-situ	objet	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	1	1	NON	NON	NO	NO	NO	0	0	NO	NO	YES	NO	NO	YES	WE2_A019.xml	spk1	qu'est-ce que tu penses de la langue des jeunes ?	ch_BH8	NOAGE	M	YES	12	13	0.205	1.565	1.772	1.36	88.3534523907186	168.764070982875	117.467734890913	24.5099353347695	-2.14354551033137	9.06009353109318	2.44252201044172	3.41023633536526	jeunes	1.265	1.565	1	\zh\oen	1.265	1.565	\oe	1.355	1.475	1.415	97.6556855967398	97.2478633376509	97.5981066757174	0.240677112835532	-0.410689698404731	-0.484568231821462	-0.420899207327394	de	1.145	1.265	des	YES	e	1.185	1.265	1.225	102.301825868711	101.641111671884	103.460051574903	0.647050179528349	0.39181321061246	0.272281105130659	0.588885790066879	-4.64614027197118	-0.80250290901719	-4.39324833423272	-0.756849336952121	0.19	-4.2236995211431	fall	NA	NA	NA	NA	NA	NA
